Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781350941,2,,Aggregated,0.571429,0.000000,3000,3000,3000,3000,3300,3300,3300,3300,3300,3300,3300,6,0,2900,2925.918065942824,2711.6692438721657,3291.418708860874,18421.0
1781350942,2,,Aggregated,0.571429,0.000000,3000,3000,3000,3000,3300,3300,3300,3300,3300,3300,3300,6,0,2900,2925.918065942824,2711.6692438721657,3291.418708860874,18421.0
1781350943,2,,Aggregated,0.600000,0.000000,3000,3000,3000,3000,3300,3300,3300,3300,3300,3300,3300,8,0,3000,2940.2502581942827,2711.6692438721657,3291.418708860874,18421.0
1781350944,2,,Aggregated,0.600000,0.000000,3000,3000,3000,3000,3300,3300,3300,3300,3300,3300,3300,8,0,3000,2940.2502581942827,2711.6692438721657,3291.418708860874,18421.0
1781350945,2,,Aggregated,0.600000,0.000000,3000,3000,3000,3000,3300,3300,3300,3300,3300,3300,3300,8,0,3000,2940.2502581942827,2711.6692438721657,3291.418708860874,18421.0
1781350946,2,,Aggregated,0.800000,0.000000,3000,3000,3000,3000,3300,3300,3300,3300,3300,3300,3300,10,0,3000,2949.483689107001,2711.6692438721657,3291.418708860874,18421.0
1781350947,2,,Aggregated,0.800000,0.000000,3000,3000,3000,3000,3300,3300,3300,3300,3300,3300,3300,10,0,3000,2949.483689107001,2711.6692438721657,3291.418708860874,18421.0
1781350948,2,,Aggregated,0.800000,0.000000,3000,3000,3000,3000,3300,3300,3300,3300,3300,3300,3300,10,0,3000,2949.483689107001,2711.6692438721657,3291.418708860874,18421.0
1781350949,2,,Aggregated,0.800000,0.000000,3000,3000,3000,3000,3000,3300,3300,3300,3300,3300,3300,12,0,3000,2954.2863654593625,2711.6692438721657,3291.418708860874,18421.0
1781350950,2,,Aggregated,0.800000,0.000000,3000,3000,3000,3000,3000,3300,3300,3300,3300,3300,3300,12,0,3000,2954.2863654593625,2711.6692438721657,3291.418708860874,18421.0
1781350951,2,,Aggregated,0.800000,0.000000,3000,3000,3000,3000,3000,3300,3300,3300,3300,3300,3300,12,0,3000,2954.2863654593625,2711.6692438721657,3291.418708860874,18421.0
1781350952,2,,Aggregated,0.800000,0.000000,3000,3000,3000,3000,3000,3300,3300,3300,3300,3300,3300,14,0,3000,2961.848743659045,2711.6692438721657,3291.418708860874,18421.0
1781350953,2,,Aggregated,0.800000,0.000000,3000,3000,3000,3000,3000,3300,3300,3300,3300,3300,3300,14,0,3000,2961.848743659045,2711.6692438721657,3291.418708860874,18421.0
1781350954,2,,Aggregated,0.800000,0.000000,3000,3000,3000,3000,3000,3300,3300,3300,3300,3300,3300,14,0,3000,2961.848743659045,2711.6692438721657,3291.418708860874,18421.0
1781350955,2,,Aggregated,0.800000,0.000000,3000,3000,3000,3000,3000,3300,3300,3300,3300,3300,3300,16,0,3000,2970.159698626958,2711.6692438721657,3291.418708860874,18421.0
1781350956,2,,Aggregated,0.800000,0.000000,3000,3000,3000,3000,3000,3300,3300,3300,3300,3300,3300,16,0,3000,2970.159698626958,2711.6692438721657,3291.418708860874,18421.0
1781350957,2,,Aggregated,0.800000,0.000000,3000,3000,3000,3000,3000,3300,3300,3300,3300,3300,3300,16,0,3000,2970.159698626958,2711.6692438721657,3291.418708860874,18421.0
1781350958,2,,Aggregated,0.800000,0.000000,3000,3000,3000,3000,3100,3300,3300,3300,3300,3300,3300,18,0,3000,2980.36354728457,2711.6692438721657,3291.418708860874,18421.0
1781350959,2,,Aggregated,0.800000,0.000000,3000,3000,3000,3000,3100,3300,3300,3300,3300,3300,3300,18,0,3000,2980.36354728457,2711.6692438721657,3291.418708860874,18421.0
1781350960,2,,Aggregated,0.800000,0.000000,3000,3000,3000,3000,3100,3300,3300,3300,3300,3300,3300,18,0,3000,2980.36354728457,2711.6692438721657,3291.418708860874,18421.0
1781350961,2,,Aggregated,0.800000,0.000000,3000,3000,3000,3100,3100,3300,3300,3300,3300,3300,3300,19,0,3000,2985.721469807782,2711.6692438721657,3291.418708860874,18421.0
1781350962,2,,Aggregated,0.800000,0.000000,3000,3000,3100,3100,3100,3300,3300,3300,3300,3300,3300,20,0,3000,2990.621007606387,2711.6692438721657,3291.418708860874,18421.0
1781350963,2,,Aggregated,0.800000,0.000000,3000,3000,3100,3100,3100,3300,3300,3300,3300,3300,3300,20,0,3000,2990.621007606387,2711.6692438721657,3291.418708860874,18421.0
1781350964,2,,Aggregated,0.800000,0.000000,3000,3000,3100,3100,3100,3100,3300,3300,3300,3300,3300,21,0,3000,2995.760863912957,2711.6692438721657,3291.418708860874,18421.0
1781350965,2,,Aggregated,0.800000,0.000000,3000,3000,3100,3100,3100,3100,3300,3300,3300,3300,3300,22,0,3000,3000.618647699329,2711.6692438721657,3291.418708860874,18421.0
1781350966,2,,Aggregated,0.800000,0.000000,3000,3000,3100,3100,3100,3100,3300,3300,3300,3300,3300,22,0,3000,3000.618647699329,2711.6692438721657,3291.418708860874,18421.0
1781350967,2,,Aggregated,0.800000,0.000000,3000,3100,3100,3100,3100,3100,3300,3300,3300,3300,3300,23,0,3000,3006.082563215624,2711.6692438721657,3291.418708860874,18421.0
1781350968,2,,Aggregated,0.800000,0.000000,3000,3100,3100,3100,3100,3100,3300,3300,3300,3300,3300,24,0,3000,3011.274849064648,2711.6692438721657,3291.418708860874,18421.0
1781350969,2,,Aggregated,0.800000,0.000000,3000,3100,3100,3100,3100,3100,3300,3300,3300,3300,3300,24,0,3000,3011.274849064648,2711.6692438721657,3291.418708860874,18421.0
1781350970,2,,Aggregated,0.800000,0.000000,3000,3100,3100,3100,3100,3100,3300,3300,3300,3300,3300,24,0,3000,3011.274849064648,2711.6692438721657,3291.418708860874,18421.0
1781350971,2,,Aggregated,0.600000,0.000000,3000,3100,3100,3100,3100,3100,3300,3300,3300,3300,3300,26,0,3000,3021.6505800445493,2711.6692438721657,3291.418708860874,18421.0
